x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,0.04527360200881958,-0.051476895809173584,-0.028871543312561698,0.05658072233200073,-0.1399185061454773,-0.03946408962656278,0.010100483894348145,-0.1950763463973999,-0.049456968510639854,-0.03552284836769104,-0.22319066524505615,-0.05764952262688894,0.03815433382987976,-0.2471173107624054,-0.016954077014815994,0.058267951011657715,-0.3408529758453369,-0.039062555486452766,0.07155513763427734,-0.398425817489624,-0.05424234976817388,0.08195933699607849,-0.44880211353302,-0.06397036423732061,-0.008029252290725708,-0.24238160252571106,-0.01968099882651586,-0.025862514972686768,-0.34919658303260803,-0.045692842060816474,-0.03831714391708374,-0.416144996881485,-0.0641745772009017,-0.04898238182067871,-0.47242653369903564,-0.07369617333461065,-0.04274740815162659,-0.20925986766815186,-0.025675421187770553,-0.055891454219818115,-0.26665613055229187,-0.06762948592950124,-0.03860872983932495,-0.22115522623062134,-0.07894352784205694,-0.02800402045249939,-0.1807968020439148,-0.07499889990140218,-0.0678396224975586,-0.16099947690963745,-0.03328213428903837,-0.06290930509567261,-0.185998797416687,-0.07165807446290273,-0.03706878423690796,-0.14646083116531372,-0.07678812702943105,-0.019323676824569702,-0.1115005612373352,-0.07136456629086751,V
0.0,0.0,0.0,0.042668044567108154,-0.05374324321746826,-0.025233714094326842,0.05313628911972046,-0.13933515548706055,-0.03629278596298491,0.005643308162689209,-0.18682920932769775,-0.04794390704290663,-0.042455434799194336,-0.21017491817474365,-0.057715991696284163,0.034890174865722656,-0.2474278211593628,-0.014853643437788833,0.056044548749923706,-0.33971720933914185,-0.03686660732881819,0.06959697604179382,-0.39673009514808655,-0.05167594384209906,0.07871878147125244,-0.4471645653247833,-0.06132356654660498,-0.010844945907592773,-0.24298089742660522,-0.019985964706108916,-0.02858138084411621,-0.34527188539505005,-0.04732074420707022,-0.040604740381240845,-0.4105972349643707,-0.0667265934850434,-0.05361121892929077,-0.4686466455459595,-0.0767419246937493,-0.04628846049308777,-0.21049153804779053,-0.027983639573619712,-0.058880507946014404,-0.2591087222099304,-0.0701273588444451,-0.036705851554870605,-0.20696330070495605,-0.0802255256082276,-0.02502313256263733,-0.16597241163253784,-0.07514972816960608,-0.07191643118858337,-0.16300559043884277,-0.03741425853030478,-0.0657234787940979,-0.1802040934562683,-0.0743387697245339,-0.038774073123931885,-0.14048433303833008,-0.07845154981868063,-0.021013498306274414,-0.10842972993850708,-0.07239211927907263,V
0.0,0.0,0.0,0.041267186403274536,-0.05261790752410889,-0.02553691350300369,0.04976651072502136,-0.13435208797454834,-0.03673258245368061,0.00303572416305542,-0.17699652910232544,-0.04808959186453876,-0.042409688234329224,-0.20123392343521118,-0.05785135001320896,0.03273150324821472,-0.244129478931427,-0.015690127465916248,0.053689271211624146,-0.3331673741340637,-0.03687099561471996,0.06788033246994019,-0.3888108730316162,-0.05099348917980251,0.07866862416267395,-0.43655526638031006,-0.0594119970538145,-0.01154094934463501,-0.23899132013320923,-0.019620442841244312,-0.02831670641899109,-0.33766254782676697,-0.04470006570596752,-0.04131165146827698,-0.40089166164398193,-0.06289819449563083,-0.05315229296684265,-0.454553484916687,-0.07191996842999515,-0.04548785090446472,-0.20690488815307617,-0.026466453526211353,-0.056718915700912476,-0.24650484323501587,-0.06660291374106464,-0.03906312584877014,-0.19893568754196167,-0.07838119388003406,-0.029120922088623047,-0.15926039218902588,-0.07463867783923206,-0.07091549038887024,-0.15990376472473145,-0.03466737464447078,-0.06779375672340393,-0.17808055877685547,-0.06999646693844852,-0.04058241844177246,-0.13891464471817017,-0.07442685783286151,-0.01962617039680481,-0.10494673252105713,-0.06857948571820316,V
0.0,0.0,0.0,0.04324597120285034,-0.05167776346206665,-0.024326202445536182,0.054682642221450806,-0.13096171617507935,-0.03417531492641501,0.008644133806228638,-0.16901850700378418,-0.043932580374985264,-0.03816092014312744,-0.18775153160095215,-0.05237409191659026,0.03738367557525635,-0.2386012077331543,-0.013549805604725407,0.0581454336643219,-0.32574230432510376,-0.032978267394810246,0.07228249311447144,-0.380878746509552,-0.04595808776548438,0.08193928003311157,-0.42832791805267334,-0.05418345051339202,-0.007312208414077759,-0.23399347066879272,-0.017523785107641743,-0.023258477449417114,-0.32893607020378113,-0.03979754912188582,-0.03473830223083496,-0.39038175344467163,-0.056959659778385685,-0.04598581790924072,-0.4421469569206238,-0.06603353934815459,-0.03987997770309448,-0.20277976989746094,-0.024599793352990673,-0.054096996784210205,-0.24119114875793457,-0.06085045354893737,-0.042613059282302856,-0.2113027572631836,-0.07467493134072356,-0.036756813526153564,-0.185771644115448,-0.07456307577422194,-0.06280359625816345,-0.15658694505691528,-0.0330675029986196,-0.05614551901817322,-0.16536611318588257,-0.06609772609999709,-0.030166268348693848,-0.13020694255828857,-0.0726827131443315,-0.010968953371047974,-0.10102653503417969,-0.06996160464814238,V
0.0,0.0,0.0,0.040511250495910645,-0.04922831058502197,-0.027074306085182798,0.04997989535331726,-0.12418538331985474,-0.0375817928457991,0.003444492816925049,-0.16202735900878906,-0.047676998003794324,-0.041584938764572144,-0.18058747053146362,-0.05639779083378471,0.03510779142379761,-0.2376524806022644,-0.013362726009859216,0.05528932809829712,-0.3198617696762085,-0.03280758373387016,0.06848111748695374,-0.3719821572303772,-0.046736064180208814,0.07806998491287231,-0.41582927107810974,-0.056034016236139905,-0.008355915546417236,-0.2329283356666565,-0.015852029248549115,-0.024095088243484497,-0.32198989391326904,-0.037867142632080686,-0.036029279232025146,-0.3799484968185425,-0.05528529994137443,-0.04634678363800049,-0.42825841903686523,-0.06517877317912735,-0.03988996148109436,-0.20005059242248535,-0.02196979783423103,-0.05672866106033325,-0.24395954608917236,-0.05813432000525154,-0.044314831495285034,-0.214743971824646,-0.0729637879873053,-0.03557136654853821,-0.18792498111724854,-0.07414709664828933,-0.061919957399368286,-0.15117186307907104,-0.029729977994634282,-0.060816943645477295,-0.16524255275726318,-0.06436488665588058,-0.036475151777267456,-0.13035798072814941,-0.07277598865277923,-0.016461551189422607,-0.10022175312042236,-0.07140175141341842,V
0.0,0.0,0.0,0.03792765736579895,-0.04857826232910156,-0.025937470799647144,0.0434248149394989,-0.12304604053497314,-0.03650816828604775,-0.0025894641876220703,-0.15719139575958252,-0.046367797261439136,-0.046329498291015625,-0.1764736771583557,-0.05484009460207062,0.03001919388771057,-0.23082411289215088,-0.016886820277534298,0.0508209764957428,-0.3135865330696106,-0.03728830740448075,0.065127432346344,-0.36589983105659485,-0.051693896955214313,0.07487723231315613,-0.4118204116821289,-0.061736087506972126,-0.012964636087417603,-0.22540199756622314,-0.020043029642067722,-0.02821531891822815,-0.31429922580718994,-0.04295958504673081,-0.041002482175827026,-0.37263160943984985,-0.06119523496028023,-0.053598225116729736,-0.42450788617134094,-0.07191765979524689,-0.044012248516082764,-0.19311457872390747,-0.026407226180992893,-0.06443235278129578,-0.23853909969329834,-0.06160278544422226,-0.05215689539909363,-0.21957165002822876,-0.07653067187067109,-0.04293370246887207,-0.20396488904953003,-0.07894239500757294,-0.06479421257972717,-0.14601045846939087,-0.03440825939770775,-0.06227603554725647,-0.15397536754608154,-0.0682661972999199,-0.0376429557800293,-0.12386190891265869,-0.07724133059974747,-0.01778358221054077,-0.10062271356582642,-0.07710685507055359,V
0.0,0.0,0.0,0.03695186972618103,-0.04463869333267212,-0.025991129410783742,0.04631417989730835,-0.10963982343673706,-0.0373023512785835,0.001068115234375,-0.13554292917251587,-0.048537022156040166,-0.04109200835227966,-0.14906054735183716,-0.05796369416765401,0.03213530778884888,-0.21644443273544312,-0.015058012401084397,0.05152535438537598,-0.29748642444610596,-0.03592414287976453,0.06618618965148926,-0.34894442558288574,-0.04978386936835477,0.07598185539245605,-0.39263156056404114,-0.0582422602003021,-0.00885513424873352,-0.21188414096832275,-0.017471783516327832,-0.028667807579040527,-0.2964904308319092,-0.04140289751939008,-0.04223707318305969,-0.34968096017837524,-0.0589858169680042,-0.05540502071380615,-0.39396005868911743,-0.06763545675329397,-0.03862437605857849,-0.18276935815811157,-0.02324459953359792,-0.050636231899261475,-0.2060806155204773,-0.05785204721740911,-0.03371739387512207,-0.173109233379364,-0.0704708571558399,-0.022521615028381348,-0.14721626043319702,-0.06915460033468435,-0.05979850888252258,-0.14096206426620483,-0.030909371284167264,-0.05585205554962158,-0.1344127655029297,-0.06053219242147634,-0.034797221422195435,-0.10314434766769409,-0.06701706601432988,-0.019008785486221313,-0.08175069093704224,-0.06428042305759618,V
0.0,0.0,0.0,0.03172537684440613,-0.0490565299987793,-0.02276240984940614,0.03503015637397766,-0.11887919902801514,-0.03242280471170034,-0.014339715242385864,-0.14158588647842407,-0.04322067040050115,-0.05918760597705841,-0.1542261838912964,-0.052508783964754,0.02265104651451111,-0.21661919355392456,-0.007708482416660445,0.039232492446899414,-0.29802876710891724,-0.025932544349075215,0.05153974890708923,-0.3493801951408386,-0.03779379787886228,0.06120982766151428,-0.3917233943939209,-0.044680727152467625,-0.018001139163970947,-0.20822685956954956,-0.011517332373500722,-0.039401859045028687,-0.29083251953125,-0.0337281240805396,-0.05531871318817139,-0.3434314727783203,-0.0498690246328124,-0.06951814889907837,-0.3862401247024536,-0.05729067835056867,-0.04737669229507446,-0.17707782983779907,-0.018653682871104138,-0.06303893029689789,-0.19982600212097168,-0.05566161635363187,-0.039866238832473755,-0.15227508544921875,-0.06718511271321859,-0.0236814022064209,-0.11772185564041138,-0.06331251698577489,-0.06837983429431915,-0.13428080081939697,-0.02696724559211816,-0.07015019655227661,-0.1378306746482849,-0.05924356493198957,-0.04577866196632385,-0.09994488954544067,-0.06399403649413671,-0.025794565677642822,-0.07308954000473022,-0.05864171075666036,V
0.0,0.0,0.0,0.03174838423728943,-0.04381394386291504,-0.025276322010370222,0.036559998989105225,-0.10809409618377686,-0.03734185928425404,-0.012611538171768188,-0.129139244556427,-0.049923352989765135,-0.0573979914188385,-0.14320355653762817,-0.06077821934542271,0.023389309644699097,-0.20819848775863647,-0.01354963155409905,0.03770008683204651,-0.28848475217819214,-0.035184014681192366,0.049349308013916016,-0.33957231044769287,-0.04854728290757748,0.05756425857543945,-0.3820314407348633,-0.055859457794042555,-0.01670229434967041,-0.20195603370666504,-0.01668722564301106,-0.036442071199417114,-0.2824894189834595,-0.042289674374671904,-0.05367390811443329,-0.3340985178947449,-0.05915708476624104,-0.07037730515003204,-0.3760221004486084,-0.06611700737795445,-0.04629993438720703,-0.17336255311965942,-0.023322858008953062,-0.05746130645275116,-0.18723827600479126,-0.06164773562869641,-0.0354095995426178,-0.1399141550064087,-0.07265848303160283,-0.021227508783340454,-0.10802024602890015,-0.06784975910505864,-0.06765960156917572,-0.13401228189468384,-0.0314452947112045,-0.0646902471780777,-0.1283445954322815,-0.06265041613897893,-0.041851431131362915,-0.09217917919158936,-0.0670227372082195,-0.025248825550079346,-0.06972801685333252,-0.06138151148280713,V
0.0,0.0,0.0,0.02905157208442688,-0.044696807861328125,-0.02598466114727671,0.028866440057754517,-0.10901176929473877,-0.038545613602082085,-0.018383800983428955,-0.13448989391326904,-0.051554893568436455,-0.06286363303661346,-0.14747768640518188,-0.06300706551996882,0.016318291425704956,-0.20911508798599243,-0.01275519417254145,0.03005373477935791,-0.28659117221832275,-0.03471739725796397,0.040166378021240234,-0.33725738525390625,-0.04930395023552592,0.04704749584197998,-0.38047415018081665,-0.057912865147272896,-0.023013919591903687,-0.20181214809417725,-0.015995252371112656,-0.04447232186794281,-0.2819945812225342,-0.04237633706657107,-0.06306523084640503,-0.3314722180366516,-0.059810259804407906,-0.08099386096000671,-0.37365883588790894,-0.06725376234976466,-0.05187597870826721,-0.17042601108551025,-0.022679047152678322,-0.06853635609149933,-0.19745153188705444,-0.06379616396156962,-0.044014424085617065,-0.14759254455566406,-0.07308149473396952,-0.027900904417037964,-0.11411482095718384,-0.06642271713940318,-0.07209533452987671,-0.1262100338935852,-0.030617704108635735,-0.07725945115089417,-0.13953524827957153,-0.06447407738892252,-0.05338923633098602,-0.10426604747772217,-0.06636911021200831,-0.034264445304870605,-0.07962530851364136,-0.05838572742072756,V
0.0,0.0,0.0,0.026230335235595703,-0.045242905616760254,-0.02423463333610698,0.02335149049758911,-0.10857570171356201,-0.03575673457447692,-0.0244225412607193,-0.135145902633667,-0.04776794593993827,-0.0657699704170227,-0.1508396863937378,-0.05824633818332359,0.015945464372634888,-0.2069454789161682,-0.011231532695035185,0.031446367502212524,-0.2823749780654907,-0.030719750935475076,0.0420302152633667,-0.33101797103881836,-0.04411567878190681,0.0491366982460022,-0.3724115490913391,-0.05215722453061744,-0.021893486380577087,-0.1988784670829773,-0.01432378534440204,-0.0446508526802063,-0.27853924036026,-0.03815539684359237,-0.06353175640106201,-0.32745951414108276,-0.05473928656641647,-0.08167192339897156,-0.3701680302619934,-0.06212645154658958,-0.050167351961135864,-0.16746050119400024,-0.02045340780381366,-0.06844720244407654,-0.19373637437820435,-0.0583637816852729,-0.04602906107902527,-0.14627838134765625,-0.06701534372035667,-0.031270742416381836,-0.11293357610702515,-0.06071941685144111,-0.07002514600753784,-0.12412935495376587,-0.027765871400276865,-0.07750235497951508,-0.1401473879814148,-0.05934854354921981,-0.05493459105491638,-0.10479575395584106,-0.060317566061655725,-0.03616955876350403,-0.07753658294677734,-0.05202717092100784,V
0.0,0.0,0.0,0.026448532938957214,-0.04858958721160889,-0.027346987942848955,0.02133341133594513,-0.11624574661254883,-0.03851987115541533,-0.02938254177570343,-0.1473286747932434,-0.049704574714098726,-0.0721573531627655,-0.16765332221984863,-0.058961380938683305,0.013504907488822937,-0.21696293354034424,-0.010494908052180563,0.02717776596546173,-0.2986324429512024,-0.03152049399415091,0.036044880747795105,-0.35089123249053955,-0.04609107292691306,0.04190976917743683,-0.39571917057037354,-0.05507789246240691,-0.02649509906768799,-0.21070218086242676,-0.012464174735043798,-0.05100943148136139,-0.29501044750213623,-0.037391000161562715,-0.0731925219297409,-0.34573590755462646,-0.054629967282210146,-0.0932990163564682,-0.3914071321487427,-0.06236472792426184,-0.054986923933029175,-0.17911678552627563,-0.01816184140244559,-0.08066631853580475,-0.2101171612739563,-0.05812500111261443,-0.05997638404369354,-0.1595492959022522,-0.0675613104502304,-0.04365156590938568,-0.1244882345199585,-0.061316420058403764,-0.07471852004528046,-0.13295727968215942,-0.025413051913176332,-0.08909700810909271,-0.14626997709274292,-0.06027235902348593,-0.06718888878822327,-0.11060327291488647,-0.06342015854517058,-0.046970292925834656,-0.08494311571121216,-0.0560908100704296,V
0.0,0.0,0.0,0.030375361442565918,-0.053840696811676025,-0.02678825207732416,0.02626734972000122,-0.12508785724639893,-0.03837481015108324,-0.02346836030483246,-0.1570124626159668,-0.04990701623938776,-0.06658202409744263,-0.1735004186630249,-0.059704619131309755,0.015692412853240967,-0.22750884294509888,-0.012081509127540357,0.02977985143661499,-0.3104795813560486,-0.03298302241347528,0.040549010038375854,-0.3638039231300354,-0.04775433488867975,0.04779037833213806,-0.40875309705734253,-0.05684706815264917,-0.02587074041366577,-0.21970713138580322,-0.01450854693285919,-0.05023324489593506,-0.3073403239250183,-0.03861340754411913,-0.07012546062469482,-0.35935646295547485,-0.05519474171779848,-0.08873748779296875,-0.405315637588501,-0.06255495422266222,-0.055310800671577454,-0.18612420558929443,-0.020399094230754145,-0.07967443764209747,-0.22455477714538574,-0.05909220003269411,-0.060003310441970825,-0.17470914125442505,-0.06706809126518465,-0.04547834396362305,-0.13804852962493896,-0.06007794164798952,-0.07565736770629883,-0.13763195276260376,-0.027797232053501375,-0.08931443095207214,-0.16061025857925415,-0.060719716034157045,-0.06895686686038971,-0.12378811836242676,-0.06099434070966936,-0.05201132595539093,-0.09365469217300415,-0.051836314282638796,V
0.0,0.0,0.0,0.03149521350860596,-0.05058556795120239,-0.03148288099646379,0.030245989561080933,-0.1214984655380249,-0.04630790470719148,-0.018799051642417908,-0.16133195161819458,-0.060009447919128434,-0.060453638434410095,-0.18745040893554688,-0.07171960367440988,0.019551604986190796,-0.2301751971244812,-0.022048804970381752,0.03547528386116028,-0.3148040175437927,-0.04534490971445848,0.04594668745994568,-0.36925798654556274,-0.06241280777931024,0.052337974309921265,-0.4172499179840088,-0.07353234483480264,-0.022810637950897217,-0.22514605522155762,-0.02320806501984407,-0.0466165691614151,-0.3199140429496765,-0.04966099007606317,-0.06500762701034546,-0.37623313069343567,-0.06907477422237207,-0.08306688070297241,-0.4283483624458313,-0.07931197627067377,-0.0541214644908905,-0.19355684518814087,-0.02751627384304811,-0.07782095670700073,-0.2338210940361023,-0.0667585228252392,-0.05806615948677063,-0.1883893609046936,-0.07618082507133295,-0.04473230242729187,-0.15313833951950073,-0.0714194793868046,-0.07648617029190063,-0.1470012068748474,-0.03387657745361139,-0.08567824959754944,-0.17295145988464355,-0.06683107657909204,-0.0641288012266159,-0.13644778728485107,-0.06809351785659601,-0.047496482729911804,-0.10484731197357178,-0.06062222837090303,V
0.0,0.0,0.0,0.03465571999549866,-0.05612820386886597,-0.03029590683729566,0.034127265214920044,-0.1332297921180725,-0.04237220647485174,-0.0165509432554245,-0.18206214904785156,-0.053165918464969764,-0.060908615589141846,-0.2027759552001953,-0.06206954854280866,0.02471292018890381,-0.2364080548286438,-0.019474461923550734,0.04384604096412659,-0.32616040110588074,-0.03965104954988874,0.05636975169181824,-0.3801001310348511,-0.05501800614149488,0.06347787380218506,-0.4284251928329468,-0.06561519789249814,-0.01997283101081848,-0.2333378791809082,-0.02021975467653192,-0.041959866881370544,-0.33691102266311646,-0.04331729772241033,-0.05740511417388916,-0.3974135220050812,-0.06100905897767461,-0.07321536540985107,-0.4532719850540161,-0.07103889274151243,-0.052036017179489136,-0.20111894607543945,-0.023859907190512786,-0.07692703604698181,-0.25435078144073486,-0.060277743513893256,-0.05648060142993927,-0.20584237575531006,-0.06860356616527952,-0.04287910461425781,-0.1663946509361267,-0.0637810884669534,-0.07500523328781128,-0.1511678695678711,-0.029396958898018966,-0.08472807705402374,-0.18869930505752563,-0.06008457976133741,-0.06252416968345642,-0.15423035621643066,-0.059958664949249396,-0.045423269271850586,-0.12002992630004883,-0.052250245834898124,V
0.0,0.0,0.0,0.03886425495147705,-0.06026381254196167,-0.024156144469316132,0.042814433574676514,-0.1387527585029602,-0.03432879282468093,-0.00042498111724853516,-0.19800251722335815,-0.04478513134949935,-0.04804439842700958,-0.21907198429107666,-0.05388896225326789,0.032961875200271606,-0.23909896612167358,-0.0160340672575785,0.053548574447631836,-0.33426183462142944,-0.03595988510483039,0.0672246515750885,-0.38914960622787476,-0.050574765189821846,0.07404378056526184,-0.43982815742492676,-0.06082002131574882,-0.01373395323753357,-0.23855704069137573,-0.018973528056676514,-0.03150203824043274,-0.34325599670410156,-0.04375752119653953,-0.046339571475982666,-0.40535080432891846,-0.06125178991192115,-0.06213387846946716,-0.4634145498275757,-0.07133826298945678,-0.04686222970485687,-0.20873618125915527,-0.023999235241944916,-0.06992992758750916,-0.26664844155311584,-0.057930376961166985,-0.04674500226974487,-0.21010953187942505,-0.06266192777388824,-0.029947176575660706,-0.1667676568031311,-0.05622409342163337,-0.07330769300460815,-0.15885651111602783,-0.030642841591770775,-0.08290275931358337,-0.19998109340667725,-0.05718904791706336,-0.06121453642845154,-0.16702812910079956,-0.05437354056471122,-0.04187674820423126,-0.13421446084976196,-0.0456806874119593,V
0.0,0.0,0.0,0.03653848171234131,-0.06253910064697266,-0.02899252735267055,0.040865421295166016,-0.14787936210632324,-0.03953225650082004,-0.004777580499649048,-0.21498531103134155,-0.04936853908191097,-0.0510287880897522,-0.24404212832450867,-0.05709624402413738,0.03769659996032715,-0.250353068113327,-0.011201335305372595,0.05867666006088257,-0.3393884301185608,-0.02971647046695125,0.07248467206954956,-0.3942074179649353,-0.044146259503463625,0.08111697435379028,-0.44253841042518616,-0.05386556051860225,-0.008530288934707642,-0.2511640191078186,-0.012178378367821097,-0.02694171667098999,-0.3538733720779419,-0.033205052094558596,-0.03994263708591461,-0.41430485248565674,-0.04808107502947223,-0.05317753553390503,-0.4700721800327301,-0.05559739209900272,-0.04315848648548126,-0.2206215262413025,-0.016740477832058787,-0.06486323475837708,-0.2769721746444702,-0.05197252445111644,-0.0423596054315567,-0.22128978371620178,-0.057149027662376284,-0.027183949947357178,-0.17745089530944824,-0.04945833347926509,-0.07067430019378662,-0.17109662294387817,-0.023353538664082407,-0.08073189854621887,-0.21580147743225098,-0.05183158926854503,-0.06066983938217163,-0.18311262130737305,-0.04941781349668872,-0.04461681842803955,-0.15039247274398804,-0.03986350931415927,V
0.0,0.0,0.0,0.040889620780944824,-0.0610734224319458,-0.026958426734722707,0.045262157917022705,-0.14573800563812256,-0.03663431135407791,-0.00243222713470459,-0.20581015944480896,-0.04629569155565605,-0.04808798432350159,-0.2343405783176422,-0.05411501256219253,0.041999101638793945,-0.24365228414535522,-0.009671648307062242,0.06440111994743347,-0.3299042582511902,-0.0284327289967905,0.07836118340492249,-0.3843931555747986,-0.04207167056790695,0.08814623951911926,-0.4316704571247101,-0.05114356828323707,-0.004382342100143433,-0.24465274810791016,-0.011877594789780233,-0.02159060537815094,-0.34541457891464233,-0.03459088904253349,-0.035634249448776245,-0.40647923946380615,-0.05032192198029861,-0.04938170313835144,-0.4605933725833893,-0.057917982613957975,-0.04039736092090607,-0.21528354287147522,-0.017591771012462232,-0.0632309764623642,-0.26921170949935913,-0.05591202554694519,-0.0405554324388504,-0.21294713020324707,-0.06297786561242447,-0.02396559715270996,-0.16872522234916687,-0.05564673272363052,-0.06912559270858765,-0.16776946187019348,-0.024880335009015653,-0.08044305443763733,-0.20793306827545166,-0.056762818521178815,-0.05882231891155243,-0.17436203360557556,-0.056618199026502225,-0.03971405327320099,-0.14229846000671387,-0.047966294264710996,V
0.0,0.0,0.0,0.038637906312942505,-0.06546396017074585,-0.029922017862361372,0.04031303524971008,-0.1521349847316742,-0.040449801867168844,-0.008052647113800049,-0.21847379207611084,-0.05009640011684269,-0.05625557899475098,-0.24730277061462402,-0.05759320784108013,0.039048999547958374,-0.24641060829162598,-0.010483104770344198,0.06276091933250427,-0.3345411419868469,-0.02957097071902126,0.07732725143432617,-0.39090223610401154,-0.04419233280913204,0.08704400062561035,-0.4400505870580673,-0.054121889208715857,-0.00700165331363678,-0.24788954854011536,-0.010886628215473593,-0.025497376918792725,-0.34981000423431396,-0.03302771601573795,-0.038836464285850525,-0.4124968349933624,-0.048853155260246695,-0.05178648233413696,-0.46875616908073425,-0.05692864957944721,-0.0423835813999176,-0.21844643354415894,-0.015149544959228933,-0.06413272023200989,-0.2745850682258606,-0.052618708496254385,-0.04192596673965454,-0.22131910920143127,-0.06002235416070789,-0.02593986690044403,-0.1779240071773529,-0.05328513685361713,-0.0702696442604065,-0.1701383888721466,-0.02133660394446224,-0.0813094824552536,-0.21002599596977234,-0.052810367231529654,-0.05955412983894348,-0.179114431142807,-0.0533515811313805,-0.040298059582710266,-0.14762136340141296,-0.04542437199251026,V
0.0,0.0,0.0,0.04035075008869171,-0.06672132015228271,-0.028460879429701436,0.04301811754703522,-0.1527140736579895,-0.03955749291134225,-0.005217522382736206,-0.21587711572647095,-0.05035895350528108,-0.05474938452243805,-0.2419230043888092,-0.05937534812045442,0.036499932408332825,-0.2531639635562897,-0.012977636970106232,0.05994017422199249,-0.34436267614364624,-0.03261674064350473,0.07438577711582184,-0.4008786976337433,-0.04733255746913301,0.08211688697338104,-0.45129407942295074,-0.057385201185468304,-0.011698797345161438,-0.25321048498153687,-0.014810879334334004,-0.032933175563812256,-0.35894399881362915,-0.03831136840534555,-0.04875384271144867,-0.42196889221668243,-0.05553820225549089,-0.06460109353065491,-0.4798354208469391,-0.06453909966302263,-0.04724782705307007,-0.22127190232276917,-0.019861896141890156,-0.07247665524482727,-0.2728661894798279,-0.05747799444151269,-0.04822845757007599,-0.21766790747642517,-0.06563696506572114,-0.030036374926567078,-0.1739734411239624,-0.05954490470838891,-0.07535308599472046,-0.16982406377792358,-0.026649855628136265,-0.0873718410730362,-0.2074926197528839,-0.05731120201897966,-0.06455917656421661,-0.17610016465187073,-0.05726748201203691,-0.04274173080921173,-0.14378005266189575,-0.04916937890601503,V
0.0,0.0,0.0,0.040925443172454834,-0.06281781196594238,-0.03083160473352109,0.04392039775848389,-0.14898675680160522,-0.04508274747377072,-0.008839815855026245,-0.2061055302619934,-0.05900547979717885,-0.06008325517177582,-0.23094332218170166,-0.07113422407155667,0.03459623456001282,-0.2564378082752228,-0.021208913534337626,0.05574065446853638,-0.35446514189243317,-0.04616868077164327,0.06976643204689026,-0.41490720212459564,-0.06355474097972547,0.07784634828567505,-0.46971121430397034,-0.07488488359695111,-0.014323711395263672,-0.25450119376182556,-0.024232789411598787,-0.039877742528915405,-0.3664592057466507,-0.05462573049908315,-0.05846783518791199,-0.43355797231197357,-0.07479339791780149,-0.07667501270771027,-0.4953337609767914,-0.08462960971837674,-0.05037051439285278,-0.22047752141952515,-0.03024462191706334,-0.07315701246261597,-0.2730144262313843,-0.07466508401876126,-0.045739054679870605,-0.2103823721408844,-0.08101153327470456,-0.02802012860774994,-0.16556742787361145,-0.07181848539357816,-0.07773245871067047,-0.16843461990356445,-0.03807918308621083,-0.087987020611763,-0.20851293206214905,-0.07331369771009122,-0.06324209272861481,-0.16895118355751038,-0.07079607947116529,-0.043271809816360474,-0.13499590754508972,-0.05959309591298734,V
0.0,0.0,0.0,0.04184442758560181,-0.05775505304336548,-0.03541424488736311,0.043101966381073,-0.14406871795654297,-0.05271898200822989,-0.01789933443069458,-0.19004946947097778,-0.06965440129948774,-0.0714356005191803,-0.21635377407073975,-0.08408821737481276,0.03277796506881714,-0.266191303730011,-0.023909855541717207,0.05345413088798523,-0.36773471534252167,-0.0539963207216374,0.06750661134719849,-0.43449701368808746,-0.07416332876397291,0.07615450024604797,-0.4926913380622864,-0.08672984307719389,-0.01726841926574707,-0.2597081661224365,-0.027433382254969274,-0.049068331718444824,-0.3733963370323181,-0.06360629564238707,-0.07257640361785889,-0.4462122619152069,-0.0878316051335446,-0.09483887255191803,-0.5109521150588989,-0.09939682101918379,-0.053398311138153076,-0.221965491771698,-0.034891612735520994,-0.07857818901538849,-0.2627653181552887,-0.08695255583239714,-0.05073156952857971,-0.2054307460784912,-0.09906832492066542,-0.031468987464904785,-0.16383486986160278,-0.09190111970616499,-0.0783463716506958,-0.16961783170700073,-0.04450142001820723,-0.08412669599056244,-0.1877988576889038,-0.08715302115393797,-0.056380510330200195,-0.1455063819885254,-0.09084297334862868,-0.03412294387817383,-0.11501607298851013,-0.08257728433324019,V
